,zip,state,excessive_count,readmission_ratio,predicted_rate,expected_rate,nursing_care,physical_therapy,occupational_therapy,pathology_services,medical_soc_services,home_health_aid,star_rating,timeliness,rx_ed,fall_risk,depression_check,flu_shot,pneumonia_shot,d_foot_care,move_buff,in_out_bed_buff,bathing_buff,move_pain_debuff,breathing_buff,oral_rx_buff,hospital_admit,urgent_noadmit,readmit_expectation,er_admit_expectation
237,17745,PA,1,1.0603,17.833333333333332,16.916666666666668,1,1.0,1.0,1.0,1.0,1.0,4.25,99.3,97.95,99.6,100.0,89.05,94.85,99.3,92.25,57.449999999999996,86.65,92.15,86.25,70.85,21.95,16.25,0,0
238,38242,TN,18,0.9347833333333333,14.716666666666654,15.516666666666671,1,1.0,1.0,1.0,0.75,0.75,2.5,94.775,94.525,98.975,95.55,42.02499999999999,44.125,99.35,58.2,51.9,60.199999999999996,56.275,42.75,37.849999999999994,12.25,14.024999999999999,0,0
239,44130,OH,0,0.9768833333333333,15.366666666666667,15.866666666666665,1,1.0,1.0,1.0,1.0,1.0,4.0,90.6,100.0,100.0,100.0,95.1,55.8,95.7,87.4,76.4,83.8,84.3,70.2,67.2,21.1,12.8,2,1
240,43113,OH,3,0.9347833333333334,14.716666666666667,15.516666666666667,1,1.0,1.0,1.0,1.0,1.0,2.5,98.6,97.2,100.0,100.0,61.4,63.4,100.0,48.3,47.0,55.5,58.7,55.9,40.7,7.8,22.0,2,2
241,38118,TN,2,1.02465,16.216666666666665,15.683333333333337,1,1.0,1.0,1.0,1.0,1.0,3.0,95.3,99.6,99.9,99.9,74.6,90.0,99.2,70.0,66.1,73.7,61.9,58.6,46.0,14.6,11.2,2,1
242,37660,TN,8,1.1479333333333333,18.9,16.78333333333333,1,1.0,1.0,1.0,1.0,0.6666666666666666,4.166666666666667,95.13333333333333,99.63333333333333,99.76666666666665,99.63333333333333,90.60000000000001,89.26666666666665,97.60000000000001,77.39999999999999,74.7,84.76666666666667,81.26666666666667,70.13333333333334,72.03333333333335,15.566666666666668,15.133333333333333,2,1
243,79072,TX,2,1.1196,17.849999999999994,16.450000000000003,1,1.0,1.0,1.0,1.0,1.0,3.0,92.4,90.9,99.6,98.7,82.1,76.7,89.6,68.6,67.2,71.3,63.0,71.0,57.2,16.5,16.2,1,1
244,79606,TX,1,1.0312,15.258333333333338,14.808333333333332,1,1.0,1.0,1.0,1.0,1.0,4.0,98.0,99.6,99.8,98.9,77.4,87.5,97.3,73.6,73.1,78.4,79.9,78.7,65.7,15.5,18.9,2,1
245,15701,PA,8,0.9738166666666667,14.86666666666667,15.766666666666667,1,1.0,1.0,1.0,1.0,1.0,2.3333333333333335,87.46666666666665,98.5,99.76666666666667,96.2,58.76666666666667,83.23333333333333,100.0,49.833333333333336,61.03333333333334,63.86666666666667,52.46666666666667,42.96666666666667,63.833333333333336,13.233333333333334,9.066666666666668,0,0
246,37804,TN,4,1.0410666666666668,20.333333333333332,19.46666666666667,1,1.0,1.0,1.0,1.0,1.0,2.6666666666666665,92.60000000000001,98.3,100.0,99.86666666666667,70.53333333333335,80.83333333333334,98.0,56.166666666666664,64.23333333333333,58.9,60.53333333333334,51.70000000000001,37.43333333333334,13.433333333333335,14.6,0,0
247,37067,TN,20,1.0507000000000002,16.3,15.766666666666666,1,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,2.3333333333333335,87.63333333333334,94.03333333333335,98.89999999999999,86.46666666666665,60.03333333333333,70.03333333333335,95.53333333333335,60.53333333333333,52.56666666666666,64.83333333333333,48.76666666666666,48.06666666666666,34.93333333333333,13.300000000000002,12.966666666666667,0,0
248,75835,TX,2,1.0272,19.825000000000003,19.299999999999997,1,1.0,0.0,0.0,0.0,1.0,2.5,98.6,100.0,100.0,100.0,57.9,72.2,89.7,54.3,42.7,62.6,49.3,50.4,67.3,16.4,18.4,0,0
249,76048,TX,2,1.0272,19.825000000000003,19.299999999999997,1,1.0,1.0,1.0,1.0,1.0,3.5,92.8,96.5,100.0,88.7,69.5,86.1,88.8,68.7,72.9,75.4,68.8,87.7,60.9,9.3,22.8,2,1
250,78624,TX,0,1.033283333333333,16.36666666666667,15.700000000000001,1,1.0,1.0,1.0,1.0,1.0,4.0,96.8,97.9,100.0,94.7,83.6,90.5,93.7,74.1,75.5,83.6,83.9,75.3,53.6,13.4,11.3,2,2
251,76234,TX,2,1.03094,15.660000000000002,14.959999999999999,1,1.0,1.0,1.0,1.0,1.0,3.6666666666666665,90.7,98.83333333333333,99.46666666666665,98.0,80.13333333333334,86.46666666666665,95.56666666666666,75.23333333333333,74.13333333333334,81.53333333333333,75.13333333333333,80.73333333333333,61.4,19.766666666666666,12.799999999999999,1,2
252,45891,OH,4,1.0455200000000002,18.0,16.94,1,1.0,1.0,1.0,0.0,1.0,4.5,100.0,100.0,100.0,100.0,85.94999999999999,91.65,100.0,82.4,73.1,87.35,79.44999999999999,77.94999999999999,73.85,15.55,13.85,2,2
253,43130,OH,2,1.0145333333333335,15.450000000000001,15.16666666666667,1,1.0,1.0,1.0,0.0,1.0,3.5,95.8,88.1,100.0,100.0,83.9,95.7,100.0,83.9,77.7,87.5,74.3,61.4,62.5,22.1,3.7,1,2
254,77339,TX,5,0.9905833333333334,15.699999999999998,16.166666666666668,1,1.0,1.0,1.0,1.0,1.0,3.5,98.0,92.9,100.0,100.0,92.9,95.8,97.5,65.7,62.2,72.6,66.5,75.6,55.0,16.7,20.1,2,1
255,75503,TX,4,1.0770833333333336,17.466666666666665,16.2,1,1.0,1.0,0.0,1.0,1.0,3.5,97.1,98.7,100.0,99.2,75.6,91.2,98.4,75.0,71.4,83.5,85.3,69.5,55.5,17.4,15.6,2,1
256,77469,TX,4,0.9477333333333333,13.966666666666667,14.633333333333333,1,1.0,1.0,1.0,0.0,1.0,3.0,91.4,99.1,99.0,99.2,73.4,87.2,94.7,58.1,51.6,78.0,41.2,90.1,60.4,15.2,18.7,2,2
257,76904,TX,3,1.0033,19.825000000000003,19.750000000000004,1,1.0,1.0,1.0,1.0,1.0,3.25,93.4,97.85,99.45,98.75,76.85,94.80000000000001,97.4,68.9,66.65,68.05,69.94999999999999,84.7,52.099999999999994,12.85,7.6,2,1
258,27573,NC,2,0.9812200000000001,16.84,17.1,1,1.0,1.0,1.0,1.0,1.0,3.0,99.5,97.5,100.0,99.5,75.8,82.8,100.0,74.2,71.0,69.9,61.7,53.2,54.3,15.0,10.1,2,2
259,27889,NC,1,1.0911,24.15,22.250000000000004,1,1.0,1.0,1.0,1.0,0.5,3.25,93.95,97.45,100.0,98.8,85.75,89.15,97.9,62.55,61.300000000000004,70.2,69.85,59.15,53.2,14.5,8.7,2,2
260,19152,PA,3,0.9458666666666667,15.433333333333332,16.2,1,1.0,1.0,1.0,1.0,1.0,2.5,98.0,87.1,100.0,98.3,81.9,89.9,97.8,63.8,55.8,71.4,61.0,59.5,65.5,17.4,14.0,2,2
261,29927,SC,2,1.0491599999999999,16.7,15.819999999999999,1,1.0,1.0,1.0,1.0,1.0,3.0,99.4,98.9,99.1,99.4,57.4,75.4,98.2,75.1,62.3,75.3,79.6,80.8,47.7,32.5,11.8,2,2
262,29910,SC,2,1.026513043478261,16.547826086956523,15.995652173913042,1,1.0,1.0,1.0,1.0,1.0,3.5,98.4,99.4,100.0,100.0,81.4,85.6,99.2,68.6,67.2,73.8,78.2,75.2,58.8,17.7,15.3,2,2
263,75702,TX,5,1.0375333333333334,16.666666666666668,15.950000000000001,1,1.0,1.0,1.0,1.0,1.0,4.5,92.7,99.0,99.9,99.5,93.6,89.8,99.3,83.6,78.5,90.9,95.3,85.2,78.1,13.1,12.8,2,2
264,75701,TX,5,1.0183333333333333,15.583333333333334,15.616666666666669,1,1.0,1.0,1.0,1.0,1.0,3.5,97.2,97.3,99.8,99.6,86.7,90.9,96.9,71.4,70.0,73.5,61.1,62.8,56.7,13.6,15.0,2,2
265,76450,TX,1,1.0433,18.259999999999998,16.919999999999998,1,1.0,1.0,1.0,1.0,1.0,4.0,97.2,99.8,100.0,96.9,89.4,92.7,100.0,76.3,73.6,77.2,71.0,74.4,61.0,14.9,10.7,2,2
266,79065,TX,4,1.07035,16.5,15.2,1,1.0,1.0,1.0,1.0,1.0,2.5,82.4,97.8,99.3,99.4,83.1,85.6,98.0,63.9,67.8,62.5,66.7,68.2,55.1,14.5,12.7,2,1
267,76708,TX,8,1.04385,16.783333333333335,15.866666666666669,1,1.0,1.0,1.0,1.0,1.0,3.1666666666666665,96.86666666666667,99.2,99.96666666666665,99.96666666666665,77.89999999999999,85.43333333333332,98.63333333333333,66.33333333333333,59.333333333333336,69.36666666666667,63.13333333333333,53.76666666666667,57.199999999999996,17.900000000000002,14.933333333333335,2,2
268,16117,PA,1,1.029525,15.575,15.099999999999998,1,1.0,1.0,1.0,1.0,1.0,2.5,91.0,98.94999999999999,99.6,97.75,70.4,88.85,98.4,66.80000000000001,57.3,69.0,57.5,46.0,59.7,19.4,15.350000000000001,2,2
269,37232,TN,10,1.135575,18.15,15.799999999999999,1,1.0,1.0,0.0,0.0,1.0,3.5,97.4,97.3,100.0,100.0,75.9,81.3,100.0,70.7,62.1,73.9,66.1,82.2,60.5,15.2,12.5,2,2
270,37160,TN,4,1.20015,18.2,15.233333333333329,1,1.0,1.0,1.0,1.0,1.0,2.4,88.94,96.36,99.66999999999999,98.85,62.120000000000005,65.6,97.32000000000001,58.31999999999999,54.31,65.99,56.42999999999999,47.510000000000005,47.88999999999999,15.9,13.570000000000002,2,2
271,37203,TN,4,1.0337800000000001,17.159999999999997,16.680000000000003,1,1.0,1.0,1.0,1.0,0.5,2.25,95.9,98.25,100.0,97.85,48.45,55.2,99.25,56.2,51.35,58.8,56.7,47.85,54.2,13.9,9.850000000000001,0,0
272,37215,TN,4,1.003875,15.925,15.525000000000002,1,1.0,1.0,1.0,1.0,1.0,2.0,89.1,100.0,100.0,100.0,58.4,85.4,92.5,46.9,55.3,45.3,56.6,29.5,39.3,13.2,15.1,2,2
273,37214,TN,4,1.0337800000000001,17.159999999999997,16.680000000000003,1,1.0,1.0,1.0,1.0,1.0,1.5,85.3,98.9,99.6,99.3,50.5,60.3,100.0,46.7,50.7,57.8,37.5,34.8,42.1,21.9,18.2,2,2
274,37210,TN,2,1.0251966666666663,17.000000000000004,16.67,1,1.0,1.0,1.0,0.0,0.0,4.0,99.4,99.4,100.0,100.0,76.4,78.7,98.3,73.6,67.8,82.9,79.4,86.4,59.2,21.5,18.7,1,1
275,37122,TN,2,1.0337800000000001,17.160000000000007,16.67999999999999,1,1.0,1.0,1.0,1.0,1.0,4.5,99.2,100.0,100.0,100.0,82.3,84.7,100.0,70.4,88.3,79.6,88.4,84.9,68.2,10.7,12.0,2,1
276,37129,TN,4,1.03378,17.16,16.68,1,1.0,1.0,1.0,1.0,1.0,4.0,94.9,98.8,99.3,96.0,82.3,77.0,97.6,73.0,70.8,85.2,83.4,86.2,69.5,15.1,5.9,2,2
277,37172,TN,5,0.91364,14.0,15.219999999999999,1,1.0,1.0,1.0,1.0,1.0,2.9,91.88000000000001,96.36,99.9,98.41999999999999,75.76,87.22,96.85999999999999,66.64,57.86,70.54,63.260000000000005,65.42,52.080000000000005,15.319999999999999,15.520000000000001,2,2
278,38344,TN,5,1.0024722222222222,15.733333333333329,15.533333333333335,1,1.0,1.0,1.0,1.0,1.0,2.5,96.2,99.5,100.0,99.1,80.7,82.5,97.4,55.7,51.0,60.1,53.3,54.0,47.7,17.8,14.0,2,2
279,38120,TN,5,1.0152666666666665,15.916666666666666,15.366666666666667,1,1.0,1.0,1.0,1.0,1.0,2.0,91.9,96.2,99.8,99.3,46.2,52.8,92.4,52.4,47.9,51.3,48.4,32.1,27.0,10.8,16.5,2,2
280,77598,TX,15,0.9768833333333333,15.366666666666667,15.866666666666665,1,1.0,1.0,1.0,1.0,1.0,4.0,97.4,99.5,99.8,99.8,89.7,97.1,99.8,74.2,69.9,77.1,65.1,77.7,65.5,17.5,15.4,2,1
281,76255,TX,3,0.9768833333333333,15.366666666666667,15.866666666666665,1,1.0,1.0,1.0,1.0,1.0,3.75,98.05,99.85,99.85,100.0,86.2,94.9,99.5,68.85,65.55,71.5,75.3,76.7,56.45,14.8,11.649999999999999,2,2
282,77082,TX,4,1.0433,18.259999999999998,16.919999999999998,1,1.0,1.0,1.0,1.0,1.0,3.5,92.0,99.5,100.0,95.1,85.6,83.6,98.9,80.8,78.8,75.5,84.4,75.2,58.8,21.9,15.8,2,1
283,75075,TX,6,0.9870599999999999,15.459999999999999,15.720000000000002,1,1.0,1.0,1.0,1.0,1.0,3.0,97.6,99.3,100.0,98.6,85.1,93.8,92.0,66.6,54.8,67.6,56.3,60.2,53.6,15.1,11.4,2,2
284,17331,PA,3,0.9870599999999999,15.459999999999999,15.720000000000002,1,1.0,1.0,1.0,1.0,1.0,3.5,90.0,98.7,92.9,93.6,46.0,95.0,94.0,82.2,57.7,78.6,100.0,85.9,75.4,18.2,18.4,0,0
285,28358,NC,6,1.1273166666666665,17.95,15.800000000000002,1,1.0,1.0,1.0,1.0,1.0,3.5,94.2,96.2,99.5,99.8,72.2,77.0,94.6,76.1,78.0,76.6,71.9,78.3,75.2,16.4,10.5,1,2
286,28607,NC,8,1.0851833333333334,17.26666666666667,16.0,1,1.0,1.0,1.0,0.0,1.0,2.5,95.6,97.8,100.0,100.0,72.2,89.7,92.3,62.1,53.9,68.3,61.9,55.9,56.7,14.9,15.1,2,2
287,37814,TN,5,1.2812000000000001,20.34,16.32,1,1.0,1.0,1.0,0.0,1.0,4.0,98.7,99.7,100.0,100.0,88.8,87.4,99.2,77.0,76.7,79.0,82.0,66.9,69.9,16.4,14.3,1,2
288,77340,TX,1,1.2812000000000001,20.34,16.32,1,1.0,1.0,1.0,0.0,1.0,3.0,93.1,99.0,100.0,100.0,54.4,62.5,96.6,70.2,74.9,76.9,76.8,78.2,71.4,16.4,17.4,2,2
289,43950,OH,3,1.2043833333333334,18.716666666666665,15.550000000000002,1,1.0,1.0,1.0,1.0,1.0,3.5,98.4,98.4,99.9,99.3,75.4,77.7,97.0,69.5,65.3,84.4,82.1,59.9,68.1,18.1,14.3,2,1
290,75401,TX,3,0.9688,16.6,17.15,1,1.0,1.0,1.0,1.0,1.0,3.5,89.9,99.5,99.7,99.3,89.9,92.9,99.3,69.7,72.0,70.0,69.1,74.5,55.7,14.6,15.2,2,1
291,75751,TX,1,0.9700000000000001,15.766666666666666,16.3,1,1.0,1.0,0.0,1.0,1.0,2.5,61.9,94.5,99.6,99.6,89.5,91.1,91.4,60.5,47.9,64.4,73.3,67.3,67.4,13.2,16.2,2,1
292,75069,TX,24,1.00642,16.9,16.439999999999998,1,1.0,1.0,1.0,1.0,1.0,2.75,89.75,97.69999999999999,99.80000000000001,99.2,88.25,95.2,99.15,61.8,62.699999999999996,67.1,63.35,67.94999999999999,53.150000000000006,14.5,15.7,2,2
293,19401,PA,2,1.0454249999999998,15.45,14.7,1,1.0,1.0,1.0,1.0,1.0,2.5,92.9,100.0,100.0,99.3,91.9,93.5,100.0,62.3,57.5,57.7,65.1,53.8,41.8,23.3,4.9,2,2
294,16701,PA,0,1.06255,15.133333333333333,14.549999999999999,1,1.0,1.0,1.0,1.0,1.0,3.5,85.6,97.3,98.7,97.2,87.6,93.5,94.8,72.1,80.2,76.1,85.3,84.0,61.6,15.9,12.2,2,2
295,77494,TX,2,0.9577,19.466666666666665,20.3,1,1.0,0.0,0.0,0.0,1.0,3.5,92.8,97.6,100.0,92.8,84.3,91.1,96.2,73.7,67.4,72.0,59.6,73.4,66.6,12.5,8.5,0,0
296,78550,TX,1,1.0121142857142857,16.042857142857144,15.999999999999998,1,1.0,1.0,1.0,1.0,1.0,4.0,98.7,99.8,100.0,100.0,83.9,90.6,100.0,73.0,70.9,82.9,80.4,82.0,70.2,18.0,12.8,2,2
297,74133,OK,3,1.0315166666666669,16.45,15.716666666666667,1,1.0,1.0,1.0,1.0,1.0,2.5,96.1,100.0,100.0,100.0,53.8,90.2,98.0,57.4,70.5,63.2,44.3,72.5,50.1,16.9,4.9,2,2
298,57006,SD,0,1.0383749999999998,17.075000000000003,16.4,1,1.0,1.0,1.0,1.0,1.0,2.5,94.9,99.6,100.0,99.2,68.9,84.9,100.0,62.3,59.7,66.5,43.1,54.0,48.8,16.9,9.8,2,2
299,45662,OH,10,0.9723666666666667,17.266666666666666,17.7,1,1.0,1.0,1.0,1.0,1.0,3.5,98.7,97.9,98.5,97.3,82.8,86.5,83.8,69.4,77.0,73.1,69.5,61.5,37.5,15.0,17.9,2,1
300,14760,NY,1,0.975275,17.975,18.45,1,1.0,1.0,1.0,1.0,1.0,3.25,94.5,97.35,99.65,97.80000000000001,66.25,58.8,100.0,57.349999999999994,44.8,68.65,89.4,83.94999999999999,82.45,17.35,9.85,2,1
301,79701,TX,1,1.0208000000000002,17.133333333333336,16.8,1,1.0,1.0,1.0,1.0,0.0,3.0,95.4,99.2,100.0,99.9,79.1,87.5,98.6,70.6,60.5,77.3,68.9,66.7,60.6,19.5,12.0,1,1
302,87114,NM,2,0.985975,18.275,18.575,1,1.0,1.0,1.0,1.0,1.0,2.25,86.35,97.8,100.0,98.45,41.15,40.9,98.65,51.95,49.7,48.400000000000006,80.05,43.65,41.599999999999994,12.95,11.8,0,0
303,88201,NM,6,1.0501,15.818181818181815,15.572727272727274,1,1.0,1.0,1.0,1.0,1.0,3.0,94.75,99.6,100.0,100.0,78.0,83.8,100.0,60.650000000000006,55.7,63.949999999999996,75.15,65.05,56.0,17.4,7.1,2,2
304,54915,WI,2,0.94835,16.2,17.1,1,1.0,1.0,1.0,1.0,1.0,3.5555555555555554,94.52222222222223,97.56666666666666,99.69999999999999,98.28888888888889,70.95555555555555,70.12222222222222,95.95555555555555,69.87777777777778,58.71111111111112,75.64444444444445,88.78888888888889,70.62222222222222,52.37777777777777,14.177777777777779,9.666666666666666,2,2
305,60435,IL,6,1.008138888888889,14.455555555555557,14.633333333333333,1,1.0,1.0,1.0,1.0,1.0,4.333333333333333,96.66666666666667,98.03333333333335,99.86666666666667,98.73333333333333,81.16666666666666,85.36666666666667,99.16666666666667,79.56666666666666,75.43333333333334,87.60000000000001,84.83333333333333,77.36666666666666,69.46666666666665,14.266666666666666,11.733333333333334,2,2
306,23434,VA,3,0.9995666666666665,16.266666666666666,16.3,1,1.0,1.0,1.0,1.0,1.0,3.75,99.05,98.6,100.0,99.85,91.3,69.5,100.0,66.85,59.55,78.4,77.05,60.35,45.5,16.8,7.45,2,2
307,23502,VA,2,1.0057500000000001,15.725000000000001,15.274999999999999,1,1.0,0.5,0.5,1.0,1.0,4.5,99.0,100.0,100.0,100.0,91.5,79.3,98.25,81.2,72.15,78.69999999999999,85.65,86.85,60.4,15.100000000000001,12.350000000000001,2,2
308,12601,NY,5,1.0329333333333333,17.3,16.833333333333332,1,1.0,1.0,1.0,0.0,1.0,2.5,97.7,95.5,100.0,100.0,65.8,88.4,99.2,61.1,55.9,58.8,59.1,63.8,44.6,17.8,13.0,1,2
309,28304,NC,2,0.9369,14.0,14.9,1,1.0,1.0,1.0,1.0,1.0,4.5,96.9,99.6,99.5,97.8,88.9,89.0,90.8,81.8,74.8,84.0,87.1,84.1,67.9,15.7,12.6,2,2
310,27835,NC,3,0.9976333333333334,19.400000000000002,19.466666666666665,1,1.0,1.0,1.0,1.0,1.0,3.25,97.05,98.5,99.9,99.55,90.2,87.1,95.2,63.6,53.400000000000006,71.5,68.5,68.35,60.15,16.4,11.45,2,2
311,62959,IL,4,1.0147000000000002,16.733333333333334,16.53333333333333,1,1.0,1.0,1.0,1.0,1.0,2.8,97.84,98.26,99.9,98.34,49.3,48.32000000000001,98.64,62.06,65.41999999999999,66.24,68.8,59.85999999999999,50.50000000000001,18.919999999999998,12.12,2,2
312,99362,WA,0,0.97035,16.08333333333333,16.266666666666666,1,1.0,1.0,1.0,1.0,1.0,4.0,97.30000000000001,98.2,99.65,98.19999999999999,92.19999999999999,80.1,95.2,70.5,67.55000000000001,77.5,89.35,76.75,77.25,17.549999999999997,7.3500000000000005,1,2
313,98531,WA,9,1.0944600000000002,17.6,15.88,1,1.0,1.0,1.0,1.0,1.0,3.75,97.2,96.15,100.0,100.0,93.3,92.75,96.55,71.4,69.05,70.0,82.05,74.5,53.3,15.850000000000001,9.9,1,1
314,98503,WA,3,0.970889830508474,15.886440677966107,16.072881355932214,1,1.0,1.0,1.0,1.0,1.0,4.5,98.9,99.3,99.44999999999999,99.975,93.425,95.125,98.67500000000001,79.775,67.1,81.375,84.82499999999999,84.125,54.325,14.625000000000002,8.5,2,2
315,73080,OK,0,1.0127000000000002,16.119999999999997,15.919999999999998,1,1.0,1.0,1.0,1.0,1.0,3.5,96.5,96.6,100.0,98.9,80.4,83.9,87.2,70.7,77.6,76.0,72.3,73.7,68.3,18.8,14.5,2,2
316,74820,OK,7,0.9703499999999999,16.083333333333332,16.266666666666666,1,1.0,1.0,1.0,1.0,1.0,2.0,90.9,92.4,100.0,99.8,76.7,85.1,96.4,57.8,64.0,59.6,57.6,54.0,38.2,19.0,16.6,2,1
317,2904,RI,6,0.9703499999999999,16.083333333333332,16.266666666666666,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,2.1666666666666665,87.09999999999998,98.33333333333333,97.83333333333333,98.03333333333335,61.800000000000004,86.33333333333333,86.10000000000001,53.5,46.56666666666666,59.300000000000004,42.73333333333334,37.93333333333334,38.1,13.6,13.1,2,2
318,28352,NC,2,0.9978272727272727,16.28181818181818,16.18181818181818,1,1.0,1.0,1.0,1.0,1.0,4.5,99.1,100.0,99.9,99.0,79.6,91.3,99.3,76.4,78.4,80.1,87.0,79.0,65.7,17.9,11.2,1,2
319,74745,OK,3,0.9703499999999999,16.083333333333332,16.266666666666666,1,1.0,1.0,1.0,1.0,1.0,2.5,93.6,98.9,100.0,100.0,82.5,94.6,100.0,60.8,66.7,57.2,59.2,68.3,47.5,23.5,18.1,2,1
320,73505,OK,10,0.9703499999999999,16.083333333333332,16.266666666666666,1,1.0,1.0,1.0,1.0,1.0,2.0,91.5,94.6,99.2,98.3,70.6,75.6,96.5,56.5,56.7,69.8,54.5,53.5,58.9,14.6,16.7,2,1
321,14850,NY,3,0.9703499999999999,16.083333333333332,16.266666666666666,1,1.0,1.0,1.0,1.0,1.0,3.5,97.4,100.0,100.0,100.0,74.5,85.1,100.0,73.4,51.1,70.5,85.7,73.6,45.8,9.0,10.1,2,2
322,66209,KS,1,0.9703499999999999,16.083333333333332,16.266666666666666,1,1.0,1.0,1.0,0.0,1.0,3.5,95.2,100.0,99.7,99.0,76.6,80.0,100.0,74.4,63.6,71.2,69.0,64.4,49.3,20.3,13.6,2,2
323,23185,VA,2,0.9703499999999997,16.08333333333333,16.266666666666666,1,1.0,1.0,1.0,1.0,1.0,3.0,90.03333333333335,98.96666666666665,99.89999999999999,98.43333333333334,75.2,75.86666666666666,96.5,73.5,59.56666666666666,70.39999999999999,72.13333333333334,62.333333333333336,53.46666666666666,16.933333333333334,12.6,2,2
324,22560,VA,1,0.8977666666666666,13.483333333333334,14.933333333333332,1,1.0,1.0,1.0,1.0,1.0,3.5,91.8,95.8,97.8,95.0,75.7,82.3,95.2,59.1,83.5,74.7,87.7,66.8,45.8,14.4,12.0,2,1
325,35462,AL,1,0.970975,13.85,14.299999999999997,1,1.0,1.0,1.0,1.0,1.0,5.0,100.0,100.0,100.0,100.0,87.0,93.1,100.0,78.6,76.3,87.1,87.2,88.9,76.1,18.5,15.6,1,2
326,74354,OK,1,1.0297800000000001,16.14,15.74,1,1.0,1.0,1.0,1.0,1.0,3.5,100.0,99.5,99.7,100.0,86.6,87.8,99.4,72.2,60.9,76.9,73.1,56.3,58.6,12.7,19.0,2,1
327,73644,OK,0,1.0009000000000001,16.150000000000002,16.325,1,1.0,1.0,1.0,1.0,1.0,4.5,97.1,99.7,100.0,99.6,67.6,66.8,100.0,86.4,78.6,84.5,90.4,86.0,75.1,17.8,16.6,1,1
328,87301,NM,11,1.0293333333333334,21.2,20.533333333333335,1,1.0,1.0,1.0,1.0,1.0,1.5,76.2,97.1,99.6,99.6,39.1,35.4,99.1,52.2,45.7,45.3,46.5,34.0,38.9,18.6,11.4,2,2
329,54143,WI,6,0.9966999999999999,18.15,18.25,1,1.0,1.0,1.0,1.0,1.0,3.0,94.69999999999999,97.55,99.85,97.65,67.8,96.35,96.15,65.5,66.0,67.55,74.75,63.95,46.3,14.7,7.75,2,2
330,53098,WI,4,1.0796000000000001,16.233333333333334,15.333333333333334,1,1.0,1.0,1.0,1.0,1.0,4.5,95.0,99.3,99.2,97.7,82.9,92.7,98.0,86.9,81.1,89.5,84.0,89.2,68.9,13.8,8.7,2,2
331,23666,VA,4,1.0030000000000001,15.599999999999998,15.575,1,1.0,1.0,1.0,1.0,1.0,4.0,97.2,100.0,100.0,98.6,76.4,84.0,98.3,72.3,71.5,79.9,75.2,71.2,63.6,10.5,16.6,2,1
332,23847,VA,3,0.9703499999999999,16.083333333333332,16.266666666666666,1,1.0,1.0,1.0,1.0,1.0,3.0,96.9,95.2,99.8,100.0,70.6,83.6,99.6,70.5,65.1,71.3,67.2,67.2,59.1,18.2,14.2,2,1
333,2886,RI,3,1.0065666666666666,19.733333333333334,19.7,1,1.0,1.0,1.0,1.0,1.0,3.5,95.4,99.1,100.0,98.9,77.9,85.9,99.1,72.9,72.7,73.7,72.2,69.9,59.3,15.2,14.8,2,1
334,87401,NM,2,0.973075,16.083333333333332,16.208333333333332,1,1.0,1.0,1.0,1.0,1.0,4.0,98.1,97.9,99.8,96.9,69.1,71.8,96.3,72.3,70.1,80.1,82.6,80.4,64.6,14.4,15.8,2,1
335,28025,NC,8,0.9926666666666666,17.833333333333332,17.866666666666667,1,1.0,1.0,1.0,1.0,1.0,3.5,94.4,97.9,100.0,99.3,87.3,89.4,100.0,67.0,73.9,74.2,79.3,67.8,61.4,22.6,11.2,2,2
336,7960,NJ,2,1.0090666666666666,14.6,14.333333333333334,1,1.0,1.0,1.0,1.0,1.0,3.0,96.96666666666665,98.36666666666667,100.0,99.0,64.33333333333333,57.03333333333333,99.60000000000001,63.03333333333333,57.199999999999996,66.26666666666667,85.39999999999999,65.5,57.43333333333334,14.333333333333334,13.733333333333334,0,0
337,82716,WY,4,1.06016,16.56,15.960000000000003,1,1.0,1.0,1.0,1.0,1.0,3.5,94.9,99.4,99.3,100.0,78.0,75.2,97.6,74.7,71.5,78.7,81.2,73.4,62.0,18.0,14.4,2,1
338,27607,NC,1,1.0041666666666667,16.166666666666668,16.099999999999998,1,1.0,1.0,1.0,0.0,1.0,3.5,92.6,99.4,99.6,99.4,88.8,84.8,98.3,75.2,76.6,84.9,72.0,71.1,68.9,17.7,15.1,2,2
339,84102,UT,2,1.0947333333333333,20.366666666666667,18.599999999999998,1,1.0,1.0,1.0,1.0,1.0,3.3333333333333335,98.2,99.10000000000001,100.0,99.76666666666667,86.53333333333335,91.66666666666667,99.46666666666665,58.96666666666667,59.866666666666674,70.5,68.73333333333333,74.60000000000001,60.36666666666667,13.800000000000002,13.366666666666667,2,2
340,84405,UT,2,1.0195,16.2,15.9,1,1.0,1.0,1.0,1.0,1.0,3.5,98.4,97.3,100.0,99.5,88.4,87.4,100.0,72.8,65.3,67.9,70.1,71.8,45.9,17.4,11.0,0,0
341,84651,UT,0,1.0143833333333334,15.516666666666666,15.250000000000002,1,1.0,1.0,1.0,1.0,1.0,4.0,95.3,98.2,100.0,97.0,80.6,86.0,96.8,71.5,68.4,77.5,74.9,79.6,60.1,13.7,13.1,2,1
